chr	pos1	pos2	chr2	pos3	pos4	length	width	total	Mean	maxpixel	num	start	end	x	y	h	w	medpixel	region_idx	region_start	region_end	pvalue	Stripiness	Stripiness
chr19	32603800.0	32604200.0	chr19	32595401.0	32608601.0	13200.0	400.0	429.0	3.25	95.0%	0.0	162971.0	163070.0	4.0	6.0	66.0	2.0	2.0	559	32603000	32605200	1.5944480835879497e-05	0.662015503875969	0.662015503875969
chr19	32605400.0	32605800.0	chr19	32597001.0	32609401.0	12400.0	400.0	456.0	3.6774193548387095	95.0%	0.0	162979.0	163078.0	4.0	6.0	62.0	2.0	2.0	560	32604600	32606800	4.352848304272063e-05	0.6458036984352774	0.6458036984352774
chr19	32618800.0	32619200.0	chr19	32610401.0	32620401.0	10000.0	400.0	352.0	3.52	95.0%	0.0	163046.0	163145.0	4.0	6.0	50.0	2.0	2.0	561	32618000	32620200	0.0209033213028762	0.5482866043613707	0.5482866043613707
chr19	32627600.0	32628000.0	chr19	32619201.0	32629201.0	10000.0	400.0	436.0	4.36	95.0%	0.0	163090.0	163189.0	4.0	6.0	50.0	2.0	2.0	562	32626800	32629000	0.0025737661315678	0.5915875169606513	0.5915875169606513
chr19	32647400.0	32647800.0	chr19	32639001.0	32653801.0	14800.0	400.0	413.0	2.7905405405405403	95.0%	0.0	163189.0	163288.0	4.0	6.0	74.0	2.0	2.0	563	32646600	32648800	0.1267004857083053	0.6483516483516484	0.6483516483516484
chr19	32649600.0	32650000.0	chr19	32641201.0	32654601.0	13400.0	400.0	441.0	3.291044776119403	95.0%	0.0	163200.0	163299.0	4.0	6.0	67.0	2.0	2.0	564	32648800	32651000	0.2060348502197107	0.6733436055469953	0.6733436055469953
chr19	32666800.0	32667200.0	chr19	32658401.0	32675001.0	16600.0	400.0	493.0	2.9698795180722892	95.0%	0.0	163286.0	163385.0	4.0	6.0	83.0	2.0	2.0	565	32666000	32668200	6.2284146407724865e-06	0.6796116504854369	0.6796116504854369
chr19	32673000.0	32673400.0	chr19	32670801.0	32674801.0	4000.0	400.0	398.0	9.95	95.0%	0.0	163317.0	163416.0	4.0	37.0	20.0	2.0	2.0	566	32672200	32674400	0.0005377817531238	0.4968632371392723	0.4968632371392723
chr19	32674200.0	32674600.0	chr19	32665801.0	32677401.0	11600.0	400.0	557.0	4.801724137931035	95.0%	0.0	163323.0	163422.0	4.0	6.0	58.0	2.0	2.0	567	32673400	32675600	0.0046422248045464	0.6759708737864077	0.6759708737864077
chr19	32674800.0	32675200.0	chr19	32666401.0	32682801.0	16400.0	400.0	764.0	4.658536585365853	95.0%	0.0	163326.0	163425.0	4.0	6.0	82.0	2.0	2.0	568	32674000	32676200	2.64697701524117e-06	0.6028368794326241	0.6028368794326241
chr19	32684200.0	32684600.0	chr19	32675801.0	32688601.0	12800.0	400.0	362.0	2.828125	95.0%	0.0	163373.0	163472.0	4.0	6.0	64.0	2.0	2.0	569	32683400	32685600	0.0527733617357026	0.5778491171749599	0.5778491171749599
chr19	32690600.0	32691000.0	chr19	32682201.0	32691401.0	9200.0	400.0	478.0	5.195652173913044	95.0%	0.0	163405.0	163504.0	4.0	6.0	46.0	2.0	2.0	570	32689800	32692000	2.9139834106254432e-08	0.491103202846975	0.49110320284697506
chr19	32692200.0	32692600.0	chr19	32683801.0	32696601.0	12800.0	400.0	444.0	3.46875	95.0%	0.0	163413.0	163512.0	4.0	6.0	64.0	2.0	2.0	571	32691400	32693600	0.5064522286156632	0.6154929577464788	0.6154929577464788
chr19	32717600.0	32718000.0	chr19	32709201.0	32722401.0	13200.0	400.0	419.0	3.1742424242424243	95.0%	0.0	163540.0	163639.0	4.0	6.0	66.0	2.0	2.0	572	32716800	32719000	0.0369597850776539	0.6593059936908517	0.6593059936908517
chr19	32722600.0	32723000.0	chr19	32714201.0	32727201.0	13000.0	400.0	405.0	3.1153846153846154	95.0%	0.0	163565.0	163664.0	4.0	6.0	65.0	2.0	2.0	573	32721800	32724000	0.0006186603292459	0.632398753894081	0.632398753894081
chr19	32723200.0	32723600.0	chr19	32718001.0	32726801.0	8800.0	400.0	378.0	4.295454545454546	95.0%	0.0	163568.0	163667.0	4.0	22.0	44.0	2.0	1.0	574	32722400	32724600	5.488766428042657e-06	0.586046511627907	0.586046511627907
chr19	32737600.0	32738000.0	chr19	32729201.0	32740401.0	11200.0	400.0	421.0	3.758928571428571	95.0%	0.0	163640.0	163739.0	4.0	6.0	56.0	2.0	2.0	575	32736800	32739000	0.000254206784137	0.6514195583596214	0.6514195583596214
chr19	32739000.0	32739400.0	chr19	32730601.0	32744601.0	14000.0	400.0	371.0	2.65	95.0%	0.0	163647.0	163746.0	4.0	6.0	70.0	2.0	2.0	576	32738200	32740400	0.0056334934018222	0.6135986733001658	0.6135986733001658
chr19	32775600.0	32776000.0	chr19	32767201.0	32780401.0	13200.0	400.0	339.0	2.5681818181818183	95.0%	0.0	163830.0	163929.0	4.0	6.0	66.0	2.0	2.0	577	32774800	32777000	0.1009517988299287	0.5562913907284768	0.5562913907284768
chr19	32788600.0	32789000.0	chr19	32780201.0	32795401.0	15200.0	400.0	399.0	2.625	95.0%	0.0	163895.0	163994.0	4.0	6.0	76.0	2.0	2.0	578	32787800	32790000	0.0252009942112204	0.5877061469265368	0.5877061469265368
chr19	32802800.0	32803200.0	chr19	32794401.0	32810201.0	15800.0	400.0	350.0	2.2151898734177213	95.0%	0.0	163966.0	164065.0	4.0	6.0	79.0	2.0	2.0	579	32802000	32804200	0.0244626212869016	0.5700325732899023	0.5700325732899023
chr19	32808000.0	32808400.0	chr19	32799601.0	32811801.0	12200.0	400.0	254.0	2.081967213114754	95.0%	0.0	163992.0	164091.0	4.0	6.0	61.0	2.0	2.0	580	32807200	32809400	0.6353789405029321	0.5168067226890757	0.5168067226890757
chr19	32809000.0	32809400.0	chr19	32800601.0	32816601.0	16000.0	400.0	392.0	2.45	95.0%	0.0	163997.0	164096.0	4.0	6.0	80.0	2.0	2.0	581	32808200	32810400	0.0728525393967087	0.5850746268656717	0.5850746268656717
chr19	32811800.0	32812200.0	chr19	32803401.0	32817201.0	13800.0	400.0	474.0	3.4347826086956523	95.0%	0.0	164011.0	164110.0	4.0	6.0	69.0	2.0	2.0	582	32811000	32813200	0.0038442513628577	0.6317934782608695	0.6317934782608695
chr19	32813800.0	32814200.0	chr19	32805401.0	32815401.0	10000.0	400.0	293.0	2.93	95.0%	0.0	164021.0	164120.0	4.0	6.0	50.0	2.0	2.0	583	32813000	32815200	0.3620237037135915	0.4815436241610738	0.4815436241610738
chr19	32818600.0	32819000.0	chr19	32810201.0	32823001.0	12800.0	400.0	524.0	4.09375	95.0%	0.0	164045.0	164144.0	4.0	6.0	64.0	2.0	2.0	584	32817800	32820000	9.30460011305881e-07	0.6557788944723618	0.6557788944723618
chr19	32819800.0	32820200.0	chr19	32811401.0	32825001.0	13600.0	400.0	583.0	4.286764705882353	95.0%	0.0	164051.0	164150.0	4.0	6.0	68.0	2.0	2.0	585	32819000	32821200	4.570875316099168e-06	0.6295896328293736	0.6295896328293736
chr19	32820600.0	32821000.0	chr19	32812201.0	32824801.0	12600.0	400.0	393.0	3.119047619047619	95.0%	0.0	164055.0	164154.0	4.0	6.0	63.0	2.0	2.0	586	32819800	32822000	0.0478374710442816	0.5870870870870871	0.5870870870870871
chr19	32824200.0	32824600.0	chr19	32815801.0	32829601.0	13800.0	400.0	552.0	4.0	95.0%	0.0	164073.0	164172.0	4.0	6.0	69.0	2.0	2.0	587	32823400	32825600	5.761623022212204e-05	0.6487119437939111	0.6487119437939111
chr19	32829600.0	32830000.0	chr19	32821201.0	32830201.0	9000.0	400.0	290.0	3.2222222222222223	95.0%	0.0	164100.0	164199.0	4.0	6.0	45.0	2.0	2.0	588	32828800	32831000	0.12051655394693	0.3943894389438944	0.3943894389438944
chr19	32832600.0	32833000.0	chr19	32824201.0	32841001.0	16800.0	400.0	445.0	2.6488095238095237	95.0%	0.0	164115.0	164214.0	4.0	6.0	84.0	2.0	2.0	589	32831800	32834000	1.5947457224542477e-06	0.6271186440677966	0.6271186440677966
chr19	32852000.0	32852400.0	chr19	32843601.0	32856601.0	13000.0	400.0	252.0	1.9384615384615385	95.0%	0.0	164212.0	164311.0	4.0	6.0	65.0	2.0	1.0	590	32851200	32853400	0.7948273901118686	0.5369127516778524	0.5369127516778524
chr19	32864400.0	32864800.0	chr19	32862401.0	32869601.0	7200.0	400.0	464.0	6.444444444444445	95.0%	0.0	164274.0	164373.0	4.0	38.0	36.0	2.0	2.0	591	32863600	32865800	0.146165386038105	0.5681544028950543	0.5681544028950543
chr19	32866400.0	32866800.0	chr19	32864201.0	32870201.0	6000.0	400.0	476.0	7.933333333333334	95.0%	0.0	164284.0	164383.0	4.0	37.0	30.0	2.0	2.0	592	32865600	32867800	0.0272336819529386	0.5477560414269275	0.5477560414269275
chr19	32868200.0	32868600.0	chr19	32859801.0	32872801.0	13000.0	400.0	510.0	3.923076923076923	95.0%	0.0	164293.0	164392.0	4.0	6.0	65.0	2.0	2.0	593	32867400	32869600	0.0959001642559272	0.6422136422136422	0.6422136422136422
chr19	32870000.0	32870400.0	chr19	32864401.0	32875401.0	11000.0	400.0	449.0	4.081818181818182	95.0%	0.0	164302.0	164401.0	4.0	20.0	55.0	2.0	2.0	594	32869200	32871400	0.2356417493950931	0.5997322623828648	0.5997322623828648
chr19	32876600.0	32877000.0	chr19	32868201.0	32881801.0	13600.0	400.0	533.0	3.9191176470588234	95.0%	0.0	164335.0	164434.0	4.0	6.0	68.0	2.0	2.0	595	32875800	32878000	0.000478908136591	0.6421686746987951	0.6421686746987951
chr19	32881600.0	32882000.0	chr19	32873201.0	32887601.0	14400.0	400.0	430.0	2.986111111111111	95.0%	0.0	164360.0	164459.0	4.0	6.0	72.0	2.0	2.0	596	32880800	32883000	0.081392041898904	0.631424375917768	0.631424375917768
chr19	32883000.0	32883400.0	chr19	32874601.0	32886001.0	11400.0	400.0	395.0	3.4649122807017543	95.0%	0.0	164367.0	164466.0	4.0	6.0	57.0	2.0	1.0	597	32882200	32884400	0.0012912676309333	0.5792682926829268	0.5792682926829268
chr19	32889000.0	32889400.0	chr19	32880601.0	32893401.0	12800.0	400.0	451.0	3.5234375	95.0%	0.0	164397.0	164496.0	4.0	6.0	64.0	2.0	2.0	598	32888200	32890400	1.6657774938860617e-06	0.623789764868603	0.623789764868603
chr19	32901400.0	32901800.0	chr19	32893001.0	32906601.0	13600.0	400.0	387.0	2.8455882352941178	95.0%	0.0	164459.0	164558.0	4.0	6.0	68.0	2.0	2.0	599	32900600	32902800	0.0312064668492832	0.6009538950715422	0.6009538950715422
chr19	32945800.0	32946200.0	chr19	32937401.0	32949201.0	11800.0	400.0	346.0	2.9322033898305087	95.0%	0.0	164681.0	164780.0	4.0	6.0	59.0	2.0	2.0	600	32945000	32947200	0.2293361145729602	0.529320987654321	0.529320987654321
chr19	32972800.0	32973200.0	chr19	32964401.0	32975201.0	10800.0	400.0	559.0	5.175925925925926	95.0%	0.0	164816.0	164915.0	4.0	6.0	54.0	2.0	2.0	601	32972000	32974200	0.0017868763227896	0.568089430894309	0.568089430894309
chr19	32980800.0	32981200.0	chr19	32972401.0	32986001.0	13600.0	400.0	420.0	3.088235294117647	95.0%	0.0	164856.0	164955.0	4.0	6.0	68.0	2.0	1.0	602	32980000	32982200	0.0008307693823178	0.6140350877192983	0.6140350877192983
chr19	33007600.0	33008000.0	chr19	32999201.0	33011001.0	11800.0	400.0	420.0	3.559322033898305	95.0%	0.0	164990.0	165089.0	4.0	6.0	59.0	2.0	2.0	603	33006800	33009000	0.0861629895139053	0.5756302521008403	0.5756302521008403
chr19	33011400.0	33011800.0	chr19	33003001.0	33016201.0	13200.0	400.0	413.0	3.128787878787879	95.0%	0.0	165009.0	165108.0	4.0	6.0	66.0	2.0	2.0	604	33010600	33012800	0.2671132775204806	0.6176024279210925	0.6176024279210925
chr19	33022400.0	33022800.0	chr19	33014001.0	33027001.0	13000.0	400.0	546.0	4.2	95.0%	0.0	165064.0	165163.0	4.0	6.0	65.0	2.0	2.0	605	33021600	33023800	0.0002528524038502	0.64075382803298	0.64075382803298
chr19	33026600.0	33027000.0	chr19	33018201.0	33030801.0	12600.0	400.0	517.0	4.103174603174603	95.0%	0.0	165085.0	165184.0	4.0	6.0	63.0	2.0	2.0	606	33025800	33028000	0.0008548160562251	0.6273062730627307	0.6273062730627307
chr19	33036600.0	33037000.0	chr19	33034601.0	33040601.0	6000.0	400.0	495.0	8.25	95.0%	0.0	165135.0	165234.0	4.0	38.0	30.0	2.0	2.0	607	33035800	33038000	0.0191918378902399	0.5693012600229095	0.5693012600229095
chr19	33042000.0	33042400.0	chr19	33033601.0	33046801.0	13200.0	400.0	596.0	4.515151515151516	95.0%	0.0	165162.0	165261.0	4.0	6.0	66.0	2.0	2.0	608	33041200	33043400	0.3570309704509334	0.6970414201183432	0.6970414201183432
chr19	33049800.0	33050200.0	chr19	33047801.0	33055401.0	7600.0	400.0	739.0	9.723684210526317	95.0%	0.0	165201.0	165300.0	4.0	38.0	38.0	2.0	2.0	609	33049000	33051200	0.0002563548689888	0.664568345323741	0.664568345323741
chr19	33052600.0	33053000.0	chr19	33050601.0	33054401.0	3800.0	400.0	482.0	12.68421052631579	95.0%	0.0	165215.0	165314.0	4.0	38.0	19.0	2.0	2.0	610	33051800	33054000	0.000401053944678	0.4562256809338521	0.45622568093385213
chr19	33076000.0	33076400.0	chr19	33067601.0	33080801.0	13200.0	400.0	582.0	4.409090909090909	95.0%	0.0	165332.0	165431.0	4.0	6.0	66.0	2.0	2.0	611	33075200	33077400	0.0016640889168426	0.6643835616438356	0.6643835616438356
chr19	33102600.0	33103000.0	chr19	33094201.0	33107801.0	13600.0	400.0	465.0	3.4191176470588234	95.0%	0.0	165465.0	165564.0	4.0	6.0	68.0	2.0	2.0	612	33101800	33104000	0.0049667795991032	0.589974293059126	0.589974293059126
chr19	33109600.0	33110000.0	chr19	33101201.0	33113801.0	12600.0	400.0	405.0	3.2142857142857144	95.0%	0.0	165500.0	165599.0	4.0	6.0	63.0	2.0	2.0	613	33108800	33111000	0.1931377968653423	0.5479833101529903	0.5479833101529903
chr19	33111400.0	33111800.0	chr19	33103001.0	33113801.0	10800.0	400.0	424.0	3.925925925925926	95.0%	0.0	165509.0	165608.0	4.0	6.0	54.0	2.0	2.0	614	33110600	33112800	0.0048732370760727	0.531328320802005	0.531328320802005
chr19	33120600.0	33121000.0	chr19	33112201.0	33125801.0	13600.0	400.0	450.0	3.3088235294117645	95.0%	0.0	165555.0	165654.0	4.0	6.0	68.0	2.0	2.0	615	33119800	33122000	0.1275146841621638	0.5548549810844893	0.5548549810844893
chr19	33126000.0	33126400.0	chr19	33117601.0	33130001.0	12400.0	400.0	318.0	2.564516129032258	95.0%	0.0	165582.0	165681.0	4.0	6.0	62.0	2.0	2.0	616	33125200	33127400	0.9086334166383944	0.4446043165467626	0.4446043165467626
chr19	33130400.0	33130800.0	chr19	33122001.0	33132201.0	10200.0	400.0	374.0	3.6666666666666665	95.0%	0.0	165604.0	165703.0	4.0	6.0	51.0	2.0	2.0	617	33129600	33131800	0.1202110611776603	0.4522613065326633	0.45226130653266333
chr19	33133600.0	33134000.0	chr19	33125201.0	33138401.0	13200.0	400.0	480.0	3.636363636363636	95.0%	0.0	165620.0	165719.0	4.0	6.0	66.0	2.0	2.0	618	33132800	33135000	0.008954379230873	0.5858708891595615	0.5858708891595615
chr19	33138800.0	33139200.0	chr19	33130401.0	33142801.0	12400.0	400.0	609.0	4.911290322580645	95.0%	0.0	165646.0	165745.0	4.0	6.0	62.0	2.0	2.0	619	33138000	33140200	0.000187379021821	0.6444444444444445	0.6444444444444445
chr19	33142200.0	33142600.0	chr19	33133801.0	33145601.0	11800.0	400.0	642.0	5.440677966101695	95.0%	0.0	165663.0	165762.0	4.0	6.0	59.0	2.0	2.0	620	33141400	33143600	4.327239635759219e-07	0.6085308056872037	0.6085308056872037
chr19	33147800.0	33148200.0	chr19	33139401.0	33150401.0	11000.0	400.0	534.0	4.8545454545454545	95.0%	0.0	165691.0	165790.0	4.0	6.0	55.0	2.0	2.0	621	33147000	33149200	0.0031968884213649	0.5567338282078473	0.5567338282078473
chr19	33155400.0	33155800.0	chr19	33147001.0	33159801.0	12800.0	400.0	411.0	3.2109375	95.0%	0.0	165729.0	165828.0	4.0	6.0	64.0	2.0	2.0	622	33154600	33156800	0.056035660985862	0.5965166908563135	0.5965166908563135
chr19	33157800.0	33158200.0	chr19	33149401.0	33158801.0	9400.0	400.0	339.0	3.606382978723404	95.0%	0.0	165741.0	165840.0	4.0	6.0	47.0	2.0	2.0	623	33157000	33159200	0.0537725997901545	0.4002574002574002	0.40025740025740025
chr19	33164200.0	33164600.0	chr19	33155801.0	33165801.0	10000.0	400.0	328.0	3.28	95.0%	0.0	165773.0	165872.0	4.0	6.0	50.0	2.0	2.0	624	33163400	33165600	0.0530325352799376	0.4889937106918239	0.4889937106918239
chr19	33173000.0	33173400.0	chr19	33164601.0	33176601.0	12000.0	400.0	570.0	4.75	95.0%	0.0	165817.0	165916.0	4.0	6.0	60.0	2.0	2.0	625	33172200	33174400	0.0119778041012573	0.6404494382022472	0.6404494382022472
chr19	33191200.0	33191600.0	chr19	33182801.0	33195201.0	12400.0	400.0	493.0	3.975806451612903	95.0%	0.0	165908.0	166007.0	4.0	6.0	62.0	2.0	2.0	626	33190400	33192600	0.0081472030440016	0.6383812010443864	0.6383812010443864
chr19	33195400.0	33195800.0	chr19	33187001.0	33200001.0	13000.0	400.0	543.0	4.176923076923077	95.0%	0.0	165929.0	166028.0	4.0	6.0	65.0	2.0	2.0	627	33194600	33196800	0.6309786697783322	0.6009070294784581	0.6009070294784581
chr19	33213400.0	33213800.0	chr19	33205001.0	33216401.0	11400.0	400.0	604.0	5.298245614035087	95.0%	0.0	166019.0	166118.0	4.0	6.0	57.0	2.0	2.0	628	33212600	33214800	0.0202386862547613	0.64	0.64
chr19	33235000.0	33235400.0	chr19	33226601.0	33241401.0	14800.0	400.0	637.0	4.304054054054054	95.0%	0.0	166127.0	166226.0	4.0	6.0	74.0	2.0	2.0	629	33234200	33236400	3.2288082427819513e-12	0.5470232959447799	0.5470232959447799
chr19	33243600.0	33244000.0	chr19	33235201.0	33249601.0	14400.0	400.0	625.0	4.340277777777778	95.0%	0.0	166170.0	166269.0	4.0	6.0	72.0	2.0	2.0	630	33242800	33245000	0.0009247416949296	0.6294058408862034	0.6294058408862034
chr19	33249000.0	33249400.0	chr19	33240601.0	33251601.0	11000.0	400.0	698.0	6.345454545454546	95.0%	0.0	166197.0	166296.0	4.0	6.0	55.0	2.0	2.0	631	33248200	33250400	7.647015487917633e-11	0.575807787903894	0.575807787903894
chr19	33255800.0	33256200.0	chr19	33251401.0	33260001.0	8600.0	400.0	474.0	5.511627906976744	95.0%	0.0	166231.0	166330.0	4.0	26.0	43.0	2.0	2.0	632	33255000	33257200	0.1580108633111465	0.5621230398069964	0.5621230398069964
chr19	33261000.0	33261400.0	chr19	33257601.0	33267001.0	9400.0	400.0	625.0	6.648936170212766	95.0%	0.0	166257.0	166356.0	4.0	31.0	47.0	2.0	2.0	633	33260200	33262400	0.001652016669772	0.622398414271556	0.622398414271556
chr19	33273200.0	33273600.0	chr19	33264801.0	33275801.0	11000.0	400.0	732.0	6.654545454545454	95.0%	0.0	166318.0	166417.0	4.0	6.0	55.0	2.0	2.0	634	33272400	33274600	3.916119074203114e-05	0.629661751951431	0.629661751951431
chr19	33291000.0	33291400.0	chr19	33282601.0	33293201.0	10600.0	400.0	684.0	6.452830188679245	95.0%	0.0	166407.0	166506.0	4.0	6.0	53.0	2.0	2.0	635	33290200	33292400	4.8119181191954954e-08	0.5686440677966101	0.5686440677966101
chr19	33302600.0	33303000.0	chr19	33294201.0	33311201.0	17000.0	400.0	560.0	3.2941176470588234	95.0%	0.0	166465.0	166564.0	4.0	6.0	85.0	2.0	2.0	636	33301800	33304000	0.2280512959670643	0.5657894736842105	0.5657894736842105
chr19	33347600.0	33348000.0	chr19	33339201.0	33353201.0	14000.0	400.0	428.0	3.057142857142857	95.0%	0.0	166690.0	166789.0	4.0	6.0	70.0	2.0	2.0	637	33346800	33349000	0.0959149946051531	0.6270190895741556	0.6270190895741556
chr19	33369200.0	33369600.0	chr19	33363201.0	33371401.0	8200.0	400.0	377.0	4.597560975609756	95.0%	0.0	166798.0	166897.0	4.0	18.0	41.0	2.0	2.0	638	33368400	33370600	0.0025327854866184	0.5266272189349113	0.5266272189349113
chr19	33372000.0	33372400.0	chr19	33363601.0	33373201.0	9600.0	400.0	531.0	5.53125	95.0%	0.0	166812.0	166911.0	4.0	6.0	48.0	2.0	2.0	639	33371200	33373400	3.0573801637442004e-17	0.5932960893854748	0.5932960893854748
chr19	33373200.0	33373600.0	chr19	33369801.0	33376201.0	6400.0	400.0	579.0	9.046875	95.0%	0.0	166818.0	166917.0	4.0	31.0	32.0	2.0	2.0	640	33372400	33374600	1.0852014809322304e-19	0.5017331022530329	0.5017331022530329
chr19	33389800.0	33390200.0	chr19	33381401.0	33391401.0	10000.0	400.0	572.0	5.72	95.0%	0.0	166901.0	167000.0	4.0	6.0	50.0	2.0	2.0	641	33389000	33391200	3.442919730791263e-06	0.5742971887550201	0.5742971887550201
chr19	33406600.0	33407000.0	chr19	33398201.0	33408201.0	10000.0	400.0	531.0	5.31	95.0%	0.0	166985.0	167084.0	4.0	6.0	50.0	2.0	2.0	642	33405800	33408000	3.197442909126415e-05	0.4938737040527804	0.4938737040527804
chr19	33416200.0	33416600.0	chr19	33407801.0	33421601.0	13800.0	400.0	469.0	3.398550724637681	95.0%	0.0	167033.0	167132.0	4.0	6.0	69.0	2.0	2.0	643	33415400	33417600	0.0507816931416153	0.5280269058295964	0.5280269058295964
chr19	33426800.0	33427200.0	chr19	33418401.0	33428801.0	10400.0	400.0	473.0	4.548076923076923	95.0%	0.0	167086.0	167185.0	4.0	6.0	52.0	2.0	2.0	644	33426000	33428200	1.8074807511096673e-05	0.5387243735763098	0.5387243735763098
chr19	33430600.0	33431000.0	chr19	33425801.0	33436001.0	10200.0	400.0	348.0	3.411764705882353	95.0%	0.0	167105.0	167204.0	4.0	24.0	51.0	2.0	2.0	645	33429800	33432000	0.5445699707335052	0.473469387755102	0.47346938775510206
chr19	33439000.0	33439400.0	chr19	33430601.0	33441201.0	10600.0	400.0	495.0	4.669811320754717	95.0%	0.0	167147.0	167246.0	4.0	6.0	53.0	2.0	2.0	646	33438200	33440400	0.0004534749164484	0.5863746958637469	0.5863746958637469
chr19	33445400.0	33445800.0	chr19	33437001.0	33449601.0	12600.0	400.0	405.0	3.2142857142857144	95.0%	0.0	167179.0	167278.0	4.0	6.0	63.0	2.0	2.0	647	33444600	33446800	0.2674720529953433	0.6038863976083707	0.6038863976083707
chr19	33449800.0	33450200.0	chr19	33441401.0	33453601.0	12200.0	400.0	442.0	3.622950819672131	95.0%	0.0	167201.0	167300.0	4.0	6.0	61.0	2.0	2.0	648	33449000	33451200	0.0057510211340892	0.5520304568527918	0.5520304568527918
chr19	33457000.0	33457400.0	chr19	33448601.0	33458601.0	10000.0	400.0	401.0	4.01	95.0%	0.0	167237.0	167336.0	4.0	6.0	50.0	2.0	2.0	649	33456200	33458400	0.0006473165881064	0.5523415977961432	0.5523415977961432
chr19	33460400.0	33460800.0	chr19	33452001.0	33464401.0	12400.0	400.0	461.0	3.717741935483871	95.0%	0.0	167254.0	167353.0	4.0	6.0	62.0	2.0	2.0	650	33459600	33461800	0.0026500820210856	0.5963777490297542	0.5963777490297542
chr19	33490000.0	33490400.0	chr19	33488601.0	33493401.0	4800.0	400.0	385.0	8.020833333333334	95.0%	0.0	167402.0	167501.0	4.0	41.0	24.0	2.0	2.0	651	33489200	33491400	7.954741149466797e-05	0.4968314321926489	0.4968314321926489
chr19	33493400.0	33493800.0	chr19	33485001.0	33496601.0	11600.0	400.0	472.0	4.068965517241379	95.0%	0.0	167419.0	167518.0	4.0	6.0	58.0	2.0	2.0	652	33492600	33494800	0.0135692236095592	0.5652694610778443	0.5652694610778443
chr19	33501800.0	33502200.0	chr19	33493401.0	33505001.0	11600.0	400.0	476.0	4.103448275862069	95.0%	0.0	167461.0	167560.0	4.0	6.0	58.0	2.0	2.0	653	33501000	33503200	0.0386587362192242	0.6173800259403373	0.6173800259403373
chr19	33508800.0	33509200.0	chr19	33507401.0	33510201.0	2800.0	400.0	278.0	9.928571428571429	95.0%	0.0	167496.0	167595.0	4.0	41.0	14.0	2.0	2.0	654	33508000	33510200	0.4141858033006246	0.3866481223922114	0.3866481223922114
chr19	33523800.0	33524200.0	chr19	33515401.0	33525401.0	10000.0	400.0	575.0	5.75	95.0%	0.0	167571.0	167670.0	4.0	6.0	50.0	2.0	2.0	655	33523000	33525200	8.165263634253014e-06	0.537328094302554	0.537328094302554
chr19	33532400.0	33532800.0	chr19	33524001.0	33535601.0	11600.0	400.0	366.0	3.1551724137931036	95.0%	0.0	167614.0	167713.0	4.0	6.0	58.0	2.0	2.0	656	33531600	33533800	0.1578482595580014	0.5683229813664596	0.5683229813664596
